"Referencia","Descricao","Valor","DataCriacao"
"761322-STM","VITA ENAMIC multiColor, 14, 1M2-HT(5Stk)",597.00,2025-08-26 02:26:12.210
"761323-STM","VITA ENAMIC multiColor, 14, 2M2-HT(5Stk)",597.00,2025-08-26 02:26:12.210
"761324-STM","VITA ENAMIC multiColor, 14, 3M2-HT(5Stk)",597.00,2025-08-26 02:26:12.210
"761325-STM","VITA ENAMIC multiColor, 14, 4M2-HT(5Stk)",597.00,2025-08-26 02:26:12.210
"761400-STM",Liquid FX completo,5104.00,2025-08-26 02:26:11.990
"761401-STM",Liquid FX A1,529.00,2025-08-26 02:26:11.906
"761402-STM",Liquid FX A2,529.00,2025-08-26 02:26:11.906
"761403-STM",Liquid FX A3,529.00,2025-08-26 02:26:11.906
"761404-STM",Liquid FX A3.5,529.00,2025-08-26 02:26:11.906
"761405-STM",Liquid FX A4,529.00,2025-08-26 02:26:11.906
"761406-STM",Liquid FX B1,529.00,2025-08-26 02:26:11.906
"761407-STM",Liquid FX B2,529.00,2025-08-26 02:26:11.906
"761408-STM",Liquid FX B3,529.00,2025-08-26 02:26:11.906
"761409-STM",Liquid FX B4,529.00,2025-08-26 02:26:11.906
"761410-STM",Liquid FX C1,529.00,2025-08-26 02:26:11.906
"761411-STM",Liquid FX C2,529.00,2025-08-26 02:26:11.906
"761412-STM",Liquid FX C3,529.00,2025-08-26 02:26:11.906
"761413-STM",Liquid FX C4,529.00,2025-08-26 02:26:11.906
"761414-STM",Liquid FX D2,529.00,2025-08-26 02:26:11.906
"761415-STM",Liquid FX D3,529.00,2025-08-26 02:26:11.906
"761416-STM",Liquid FX D4,529.00,2025-08-26 02:26:11.906
"761417-STM",Liquid OR,1304.00,2025-08-26 02:26:11.906
"761418-STM",Liquid GR,1304.00,2025-08-26 02:26:11.910
"761419-STM",Liquid RO,1304.00,2025-08-26 02:26:11.910
"761420-STM",Liquid GIN,1304.00,2025-08-26 02:26:11.910
"761421-STM",Liquid VIO,1304.00,2025-08-26 02:26:11.910
"761422-STM",Liquid BL,1304.00,2025-08-26 02:26:11.910
"761501-STM",ZOLID-SHT preshade bleach 14mm,620.00,2025-08-26 02:26:12.130
"761502-STM",ZOLID-SHT preshade bleach 16mm,659.00,2025-08-26 02:26:12.130
"761504-STM",ZOLID-SHT preshade bleach 20mm,776.00,2025-08-26 02:26:12.130
"761506-STM",ZOLID-SHT preshade A light 14mm,620.00,2025-08-26 02:26:12.130
"761507-STM",ZOLID-SHT preshade A light 16mm,659.00,2025-08-26 02:26:12.130
"761509-STM",ZOLID-SHT preshade A light 20mm,776.00,2025-08-26 02:26:12.130
"761511-STM",ZOLID-SHT preshade A medium 14mm,620.00,2025-08-26 02:26:12.130
"761512-STM",ZOLID-SHT preshade A médio 16mm,659.00,2025-08-26 02:26:12.130
"761514-STM",ZOLID-SHT preshade A medium 20mm,776.00,2025-08-26 02:26:12.130
"761516-STM",ZOLID-SHT preshade B light 14mm,620.00,2025-08-26 02:26:12.130
"761517-STM",ZOLID-SHT preshade B light 16mm,659.00,2025-08-26 02:26:12.130
"761519-STM",ZOLID-SHT preshade B light 20mm,776.00,2025-08-26 02:26:12.130
"761551-STM",ZOLID-SHT preshade bleach 98x14mm,698.00,2025-08-26 02:26:12.130
"761552-STM",ZOLID-SHT preshade bleach 98x16mm,737.00,2025-08-26 02:26:12.130
"761554-STM",ZOLID-SHT preshade bleach 98x20mm,854.00,2025-08-26 02:26:12.133
"761556-STM",ZOLID-SHT preshade A light 98x14mm,698.00,2025-08-26 02:26:12.133
"761557-STM",ZOLID-SHT preshade A light 98x16mm,737.00,2025-08-26 02:26:12.133
"761559-STM",ZOLID-SHT preshade A light 98x20mm,854.00,2025-08-26 02:26:12.133
"761561-STM",ZOLID-SHT preshade A medium 98x14mm,698.00,2025-08-26 02:26:12.133
"761562-STM",ZOLID-SHT preshade A medium 98x16mm,737.00,2025-08-26 02:26:12.133
"761564-STM",ZOLID-SHT preshade A medium 98x20mm,854.00,2025-08-26 02:26:12.133
"761566-STM",ZOLID-SHT preshade B light 98x14mm,698.00,2025-08-26 02:26:12.133
"761567-STM",ZOLID-SHT preshade B light 98x16mm,737.00,2025-08-26 02:26:12.133
"761569-STM",ZOLID-SHT preshade B light 98x20mm,854.00,2025-08-26 02:26:12.133
"761734-STM",ZOLID-SHT ML 0/A1 16mm,737.00,2025-08-26 02:26:12.133
"761735-STM",ZOLID-SHT ML 0/A1 20mm,854.00,2025-08-26 02:26:12.133
"761738-STM",ZOLID-SHT ML A2/A3 16mm,737.00,2025-08-26 02:26:12.133
"761739-STM",ZOLID-SHT ML A2/A3 20mm,854.00,2025-08-26 02:26:12.133
"761746-STM",ZOLID-SHT ML 0/B1 16mm,737.00,2025-08-26 02:26:12.133
"761747-STM",ZOLID-SHT ML 0/B1 20mm,854.00,2025-08-26 02:26:12.133
"761750-STM",ZOLID-SHT ML B2/B3 16mm,737.00,2025-08-26 02:26:12.133
"761751-STM",ZOLID-SHT ML B2/B3 20mm,854.00,2025-08-26 02:26:12.133
"761777-STM",ZOLID-SHT ML 0/A1 98x16mm,1421.00,2025-08-26 02:26:11.816
"761778-STM",ZOLID-SHT ML 0/A1 98x20mm,1617.00,2025-08-26 02:26:11.816
"761781-STM",ZOLID-SHT ML A2/A3 98x16mm,1421.00,2025-08-26 02:26:11.816
"761782-STM",ZOLID-SHT ML A2/A3 98x20mm,1617.00,2025-08-26 02:26:11.816
"761789-STM",ZOLID-SHT ML 0/B1 98x16mm,1421.00,2025-08-26 02:26:11.816
"761790-STM",ZOLID-SHT ML 0/B1 98x20mm,1617.00,2025-08-26 02:26:11.816
"761793-STM",ZOLID-SHT ML B2/B3 98x16mm,1421.00,2025-08-26 02:26:11.816
"761794-STM",ZOLID-SHT ML B2/B3 98x20mm,1617.00,2025-08-26 02:26:11.820
"766009-STM",ZOLID-HT+ 10mm,386.00,2025-08-26 02:26:12.133
"766010-STM",ZOLID-HT+ 12mm,464.00,2025-08-26 02:26:12.133
"766011-STM",ZOLID-HT+ 14mm,542.00,2025-08-26 02:26:12.133
"766012-STM",ZOLID-HT+ 16mm,581.00,2025-08-26 02:26:12.200
"766013-STM",ZOLID-HT+ 18mm,659.00,2025-08-26 02:26:12.200
"766014-STM",ZOLID-HT+ 20mm,698.00,2025-08-26 02:26:12.200
"766016-STM",ZOLID-HT+ 25mm,815.00,2025-08-26 02:26:12.200
"766020-STM",ZOLID-HT+ 98x10mm,842.00,2025-08-26 02:26:11.820
"766021-STM",ZOLID-HT+ 98x12mm,972.00,2025-08-26 02:26:11.820
"766022-STM",ZOLID-HT+ 98x14mm,1070.00,2025-08-26 02:26:11.820
"766023-STM",ZOLID-HT+ 98x16mm,1162.00,2025-08-26 02:26:11.820
"766024-STM",ZOLID-HT+ 98x18mm,1291.00,2025-08-26 02:26:11.820
"766025-STM",ZOLID-HT+ 98x20mm,1359.00,2025-08-26 02:26:11.820
"766027-STM",ZOLID-HT+ 98x25mm,1617.00,2025-08-26 02:26:11.820
"766032-STM",ZOLID-HT+ preshade bleach14mm,542.00,2025-08-26 02:26:12.133
"766033-STM",ZOLID-HT+ preshade bleach16mm,581.00,2025-08-26 02:26:12.133
"766035-STM",ZOLID-HT+ preshade bleach20mm,698.00,2025-08-26 02:26:12.133
"766039-STM",ZOLID-HT+ preshade A1 14mm,542.00,2025-08-26 02:26:12.133
"766040-STM",ZOLID-HT+ preshade A1 16mm,581.00,2025-08-26 02:26:12.133
"766042-STM",ZOLID-HT+ preshade A1 20mm,698.00,2025-08-26 02:26:12.133
"766046-STM",ZOLID-HT+ preshade A2 14mm,542.00,2025-08-26 02:26:12.133
"766047-STM",ZOLID-HT+ preshade A2 16mm,581.00,2025-08-26 02:26:12.200
"766049-STM",ZOLID-HT+ preshade A2 20mm,698.00,2025-08-26 02:26:12.203
"766053-STM",ZOLID-HT+ preshade A3 14mm,542.00,2025-08-26 02:26:12.203
"766054-STM",ZOLID-HT+ preshade A3 16mm,581.00,2025-08-26 02:26:12.203
"766056-STM",ZOLID-HT+ preshade A3 20mm,698.00,2025-08-26 02:26:12.133
"766060-STM","ZOLID-HT+ preshade A3,5 14mm",542.00,2025-08-26 02:26:12.133
"766061-STM","ZOLID-HT+ preshade A3,5 16mm",581.00,2025-08-26 02:26:12.133
"766063-STM","ZOLID-HT+ preshade A3,5 20mm",698.00,2025-08-26 02:26:12.133
"766067-STM",ZOLID-HT+ preshade A4 14mm,542.00,2025-08-26 02:26:12.133
"766068-STM",ZOLID-HT+ preshade A4 16mm,581.00,2025-08-26 02:26:12.133
"766070-STM",ZOLID-HT+ preshade A4 20mm,698.00,2025-08-26 02:26:12.133
"766074-STM",ZOLID-HT+ preshade B1 14mm,542.00,2025-08-26 02:26:12.133
"766075-STM",ZOLID-HT+ preshade B1 16mm,581.00,2025-08-26 02:26:12.133
"766077-STM",ZOLID-HT+ preshade B1 20mm,698.00,2025-08-26 02:26:12.133
"766081-STM",ZOLID-HT+ preshade B2 14mm,542.00,2025-08-26 02:26:12.136
"766082-STM",ZOLID-HT+ preshade B2 16mm,581.00,2025-08-26 02:26:12.136
"766084-STM",ZOLID-HT+ preshade B2 20mm,698.00,2025-08-26 02:26:12.136
"766088-STM",ZOLID-HT+ preshade B3 14mm,542.00,2025-08-26 02:26:12.136
"766089-STM",ZOLID-HT+ preshade B3 16mm,581.00,2025-08-26 02:26:12.136
"766091-STM",ZOLID-HT+ preshade B3 20mm,698.00,2025-08-26 02:26:12.203
"766095-STM",ZOLID-HT+ preshade B4 14mm,542.00,2025-08-26 02:26:12.203
"766096-STM",ZOLID-HT+ preshade B4 16mm,581.00,2025-08-26 02:26:12.203
"766098-STM",ZOLID-HT+ preshade B4 20mm,698.00,2025-08-26 02:26:12.203
"766102-STM",ZOLID-HT+ preshade C1 14mm,542.00,2025-08-26 02:26:12.203
"766103-STM",ZOLID-HT+ preshade C1 16mm,581.00,2025-08-26 02:26:12.203
"766105-STM",ZOLID-HT+ preshade C1 20mm,698.00,2025-08-26 02:26:12.203
"766109-STM",ZOLID-HT+ preshade C2 14mm,542.00,2025-08-26 02:26:12.136
"766110-STM",ZOLID-HT+ preshade C2 16mm,581.00,2025-08-26 02:26:12.136
"766112-STM",ZOLID-HT+ preshade C2 20mm,698.00,2025-08-26 02:26:12.136
"766116-STM",ZOLID-HT+ preshade C3 14mm,542.00,2025-08-26 02:26:12.136
"766117-STM",ZOLID-HT+ preshade C3 16mm,581.00,2025-08-26 02:26:12.136
"766119-STM",ZOLID-HT+ preshade C3 20mm,698.00,2025-08-26 02:26:12.136
"766123-STM",ZOLID-HT+ preshade C4 14mm,542.00,2025-08-26 02:26:12.136
"766124-STM",ZOLID-HT+ preshade C4 16mm,581.00,2025-08-26 02:26:12.136
"766126-STM",ZOLID-HT+ preshade C4 20mm,698.00,2025-08-26 02:26:12.136
"766130-STM",ZOLID-HT+ preshade D2 14mm,542.00,2025-08-26 02:26:12.136
"766131-STM",ZOLID-HT+ preshade D2 16mm,581.00,2025-08-26 02:26:12.136
"766133-STM",ZOLID-HT+ preshade D2 20mm,698.00,2025-08-26 02:26:12.136
"766137-STM",ZOLID-HT+ preshade D3 14mm,542.00,2025-08-26 02:26:12.136
"766138-STM",ZOLID-HT+ preshade D3 16mm,581.00,2025-08-26 02:26:12.136
"766140-STM",ZOLID-HT+ preshade D3 20mm,698.00,2025-08-26 02:26:12.136
"766144-STM",ZOLID-HT+ preshade D4 14mm,542.00,2025-08-26 02:26:12.136
"766145-STM",ZOLID-HT+ preshade D4 16mm,581.00,2025-08-26 02:26:12.136
"766147-STM",ZOLID-HT+ preshade D4 20mm,698.00,2025-08-26 02:26:12.136
"766152-STM",ZOLID-HT+ preshade bleach 98x14mm,1070.00,2025-08-26 02:26:11.820
"766153-STM",ZOLID-HT+ preshade bleach 98x16mm,1162.00,2025-08-26 02:26:11.820
"766155-STM",ZOLID-HT+ preshade bleach 98x20mm,1359.00,2025-08-26 02:26:11.820
"766159-STM",ZOLID-HT+ preshade A1 98x14mm,1070.00,2025-08-26 02:26:11.820
"766160-STM",ZOLID-HT+ preshade A1 98x16mm,1162.00,2025-08-26 02:26:11.820
"766162-STM",ZOLID-HT+ preshade A1 98x20mm,1359.00,2025-08-26 02:26:11.820
"766166-STM",ZOLID-HT+ preshade A2 98x14mm,1070.00,2025-08-26 02:26:11.820
"766167-STM",ZOLID-HT+ preshade A2 98x16mm,1162.00,2025-08-26 02:26:11.820
"766169-STM",ZOLID-HT+ preshade A2 98x20mm,1359.00,2025-08-26 02:26:11.820
"766173-STM",ZOLID-HT+ preshade A3 98x14mm,1070.00,2025-08-26 02:26:11.820
"766174-STM",ZOLID-HT+ preshade A3 98x16mm,1162.00,2025-08-26 02:26:11.820
"766176-STM",ZOLID-HT+ preshade A3 98x20mm,1359.00,2025-08-26 02:26:11.820
"766180-STM","ZOLID-HT+ preshade A3,5 98x14mm",1070.00,2025-08-26 02:26:11.820
"766181-STM","ZOLID-HT+ preshade A3,5 98x16mm",1162.00,2025-08-26 02:26:11.820
"766183-STM","ZOLID-HT+ preshade A3,5 98x20mm",1359.00,2025-08-26 02:26:11.820
"766187-STM",ZOLID-HT+ preshade A4 98x14mm,1070.00,2025-08-26 02:26:11.820
"766188-STM",ZOLID-HT+ preshade A4 98x16mm,1162.00,2025-08-26 02:26:11.820
"766190-STM",ZOLID-HT+ preshade A4 98x20mm,1359.00,2025-08-26 02:26:11.820
"766194-STM",ZOLID-HT+ preshade B1 98x14mm,1070.00,2025-08-26 02:26:11.820
"766195-STM",ZOLID-HT+ preshade B1 98x16mm,1162.00,2025-08-26 02:26:11.820
"766197-STM",ZOLID-HT+ preshade B1 98x20mm,1359.00,2025-08-26 02:26:11.820
"766201-STM",ZOLID-HT+ preshade B2 98x14mm,1070.00,2025-08-26 02:26:11.820
"766202-STM",ZOLID-HT+ preshade B2 98x16mm,1162.00,2025-08-26 02:26:11.820
"766204-STM",ZOLID-HT+ preshade B2 98x20mm,1359.00,2025-08-26 02:26:11.820
"766208-STM",ZOLID-HT+ preshade B3 98x14mm,1070.00,2025-08-26 02:26:11.820
"766209-STM",ZOLID-HT+ preshade B3 98x16mm,1162.00,2025-08-26 02:26:11.820
"766211-STM",ZOLID-HT+ preshade B3 98x20mm,1359.00,2025-08-26 02:26:11.820
"766215-STM",ZOLID-HT+ preshade B4 98x14mm,620.00,2025-08-26 02:26:12.136
"766216-STM",ZOLID-HT+ preshade B4 98x16mm,659.00,2025-08-26 02:26:12.136
"766218-STM",ZOLID-HT+ preshade B4 98x20mm,776.00,2025-08-26 02:26:12.136
"766222-STM",ZOLID-HT+ preshade C1 98x14mm,1070.00,2025-08-26 02:26:11.820
"766223-STM",ZOLID-HT+ preshade C1 98x16mm,1162.00,2025-08-26 02:26:11.820
"766225-STM",ZOLID-HT+ preshade C1 98x20mm,1359.00,2025-08-26 02:26:11.820
"766229-STM",ZOLID-HT+ preshade C2 98x14mm,1070.00,2025-08-26 02:26:11.820
"766230-STM",ZOLID-HT+ preshade C2 98x16mm,1162.00,2025-08-26 02:26:11.820
"766232-STM",ZOLID-HT+ preshade C2 98x20mm,1359.00,2025-08-26 02:26:11.820
"766236-STM",ZOLID-HT+ preshade C3 98x14mm,1070.00,2025-08-26 02:26:11.820
"766237-STM",ZOLID-HT+ preshade C3 98x16mm,1162.00,2025-08-26 02:26:11.820
"766239-STM",ZOLID-HT+ preshade C3 98x20mm,1359.00,2025-08-26 02:26:11.823
"766243-STM",ZOLID-HT+ preshade C4 98x14mm,1070.00,2025-08-26 02:26:11.823
"766244-STM",ZOLID-HT+ preshade C4 98x16mm,1162.00,2025-08-26 02:26:11.823
"766246-STM",ZOLID-HT+ preshade C4 98x20mm,1359.00,2025-08-26 02:26:11.823
"766250-STM",ZOLID-HT+ preshade D2 98x14mm,1070.00,2025-08-26 02:26:11.823
"766251-STM",ZOLID-HT+ preshade D2 98x16mm,1162.00,2025-08-26 02:26:11.823
"766253-STM",ZOLID-HT+ preshade D2 98x20mm,1359.00,2025-08-26 02:26:11.823
"766257-STM",ZOLID-HT+ preshade D3 98x14mm,1070.00,2025-08-26 02:26:11.823
"766258-STM",ZOLID-HT+ preshade D3 98x16mm,1162.00,2025-08-26 02:26:11.823
"766260-STM",ZOLID-HT+ preshade D3 98x20mm,1359.00,2025-08-26 02:26:11.823
"766264-STM",ZOLID-HT+ preshade D4 98x14mm,1070.00,2025-08-26 02:26:11.823
"766265-STM",ZOLID-HT+ preshade D4 98x16mm,1162.00,2025-08-26 02:26:11.823
"766267-STM",ZOLID-HT+ preshade D4 98x20mm,1359.00,2025-08-26 02:26:11.823
"80000017-STM",Demonstration suitcase,1003.00,2025-08-26 02:26:12.560
"80000019",TRIOS Move Travel case,5490.00,2025-08-26 02:26:11.980
"80000020","3Shape Lab Scanner Demo Box",7133.00,2025-08-26 02:26:12.560
"80-0001",CARES IO Manikin Kit,1890.00,2025-08-26 02:26:12.210
"80087","Instr. de expl. p/ impl.synOcta, L26.6",440.00,2025-08-26 02:26:11.406
"80103","Instr. de expl. p/ impl. synOcta, L20.6",440.00,2025-08-26 02:26:11.406
"80200002",Dental 2 cast fixture,1360.00,2025-08-26 02:26:12.336
"80200004",Dental Wax-up bridge fixture,2118.00,2025-08-26 02:26:12.336
"80200005",Impression Fixture,1360.00,2025-08-26 02:26:12.336
"80229031-STM",Spare battery for Battery Cart,1446.00,2025-08-26 02:26:12.210
"80240003",Dental System Premium - Additional seat,23288.00,2025-08-26 02:26:11.883
"80240003R",Dental SYS Premium - Additional seat R,5016.00,2025-08-26 02:26:12.336
"80240003-STM",Dental System Premium Additional Seat,15603.00,2025-08-26 02:26:12.210
"80240004",Dental System Premium - Standalone,33359.00,2025-08-26 02:26:11.883
"80240004R",Dental SYS Premium - Standalone - R,6688.00,2025-08-26 02:26:12.336
"80240004-STM",Dental System Premium Stand-alone,19113.00,2025-08-26 02:26:12.210
"80240105",Dental SYS Crown & Bridge Standalone,15604.00,2025-08-26 02:26:12.300
"80240105R",Dental SYS Crown & Bridge - Standalone R,3901.00,2025-08-26 02:26:12.336
"80240105-STM",Dental System Crown & Bridge Stand-alone,11702.00,2025-08-26 02:26:12.210
"80240115",Dental SYS Crown & Bridge Add. seat,15106.00,2025-08-26 02:26:11.883
"80240115R",Dental SYS Crown & Bridge - Add. Seat R,2898.00,2025-08-26 02:26:12.336
"80240115-STM",Dental System Crown & Bridge Additional,9362.00,2025-08-26 02:26:12.210
"80240125-STM",Dental System Premium Basic Package Stan,19113.00,2025-08-26 02:26:12.213
"80240130-STM",Dental System Premium Additional Seat,15603.00,2025-08-26 02:26:12.213
"80240135-STM",Dental System Crown & Bridge Basic Packa,11702.00,2025-08-26 02:26:12.213
"80240140-STM",Dental System Crown & Bridge Basic Packa,9362.00,2025-08-26 02:26:12.213
"80240195",Dental SYS Compl. Restorative Standalone,54129.00,2025-08-26 02:26:11.883
"80240195R",Dental SYS Compl. Restorat Standalone R,8917.00,2025-08-26 02:26:12.336
"80240195-STM",Dental System Complete Restorative Stand,33546.00,2025-08-26 02:26:12.213
"80240196",Dental SYS Compl. Restorative Add. seat,38394.00,2025-08-26 02:26:11.886
"80240196R",Dental SYS Compl. Restorat. Add. Seat R,6688.00,2025-08-26 02:26:12.336
"80240196-STM",Dental System Complete Restorative Stand,33546.00,2025-08-26 02:26:12.213
"80240197-STM",Dental System Complete Restorative Stand,33546.00,2025-08-26 02:26:12.213
"80240198-STM",Dental System Complete Restora Stand-alo,33546.00,2025-08-26 02:26:12.213
"80241040",Dental MGR Inbox 100 CXN Standalone,17833.00,2025-08-26 02:26:12.300
"80241040-STM",Dental Manager Inbox 100 connections,15603.00,2025-08-26 02:26:12.213
"80241062",Dental MGR Inbox 100CXN Standal. SW B PG,17833.00,2025-08-26 02:26:12.300
"80241062-STM",Dental Manager Inbox 100 connections *,15603.00,2025-08-26 02:26:12.213
"80241110",DentalSystem - TRIOS only Stand-alone,22282.78,2025-08-26 02:26:12.476
"80241110R",Dental SYS PREM TRIOS Only Standalone R,6688.00,2025-08-26 02:26:12.336
"80241110R-STM",Dental System Trios Only,6860.00,2025-08-26 02:26:11.910
"80241110-STM",Dental System TRIOS,15604.00,2025-08-26 02:26:12.293
"80241120",TRIOS® Inbox - Stand-alone,8532.56,2025-08-26 02:26:12.476
"80241120A-STM",TRIOS Inbox - Stand-alone,390.00,2025-08-26 02:26:12.213
"80241120R","3Shape communicate Inbox– Stand-alone R",2229.00,2025-08-26 02:26:12.336
"80241120R-STM",TRIOS Inbox - Stand-alone,4681.00,2025-08-26 02:26:12.213
"80241120-STM",TRIOS Inbox - Stand-alone,7801.00,2025-08-26 02:26:12.203
"80241121A-STM",TRIOS Inbox - Stand-alone 2 years,390.00,2025-08-26 02:26:12.213
"80241121R-STM",TRIOS Inbox - Stand-alone 2 years,4681.00,2025-08-26 02:26:12.213
"80241121-STM",TRIOS Inbox - Stand-alone 2 years,12482.00,2025-08-26 02:26:12.213
"80241122A-STM",TRIOS Inbox - Stand-alone 3 years,390.00,2025-08-26 02:26:12.213
"80241122R-STM",TRIOS Inbox - Stand-alone 3 years,4681.00,2025-08-26 02:26:12.213
"80241122-STM",TRIOS Inbox - Stand-alone 3 years,17163.00,2025-08-26 02:26:12.213
"80241124A-STM",TRIOS Inbox - Stand-alone 5 years,390.00,2025-08-26 02:26:12.213
"80241124R-STM",TRIOS Inbox - Stand- alone 5 years,4681.00,2025-08-26 02:26:12.213
"80241124-STM",TRIOS Inbox - Stand-alone 5 years,26525.00,2025-08-26 02:26:12.213
"80241130",TRIOS Scan STL Export Option,4458.00,2025-08-26 02:26:12.336
"80241130R",TRIOS Scan STL Exp Opt add-on t Dent SYS,1338.00,2025-08-26 02:26:12.336
"80241140",TRIOS® Design Studio,25760.80,2025-08-26 02:26:12.473
"80241140A-STM",TRIOS® Design Studio,163.00,2025-08-26 02:26:12.213
"80241140R-STM",TRIOS® Design Studio,1950.00,2025-08-26 02:26:12.203
"80241140-STM",TRIOS® Design Studio,17553.00,2025-08-26 02:26:12.203
"80241141A-STM",TRIOS® Design Studio 2 years,163.00,2025-08-26 02:26:12.213
"80241141R-STM",TRIOS® Design Studio 2 years,1950.00,2025-08-26 02:26:12.213
"80241141-STM",TRIOS® Design Studio 2 years,17553.00,2025-08-26 02:26:12.213
"80241142A-STM",TRIOS® Design Studio 3 years,163.00,2025-08-26 02:26:12.213
"80241142R-STM",TRIOS® Design Studio 3 years,1950.00,2025-08-26 02:26:12.213
"80241142-STM",TRIOS® Design Studio 3 years,19504.00,2025-08-26 02:26:12.213
"80241149-STM",TRIOS Design Studio EDU,13375.00,2025-08-26 02:26:12.293
"80241150",TRIOS® Scan Export (STL),7467.20,2025-08-26 02:26:11.783
"80241150-STM",TRIOS® Scan Export (STL) 1 year,7801.00,2025-08-26 02:26:12.203
"80241170-STM",Full Dentures – Stand-alone Basic Packag,13652.00,2025-08-26 02:26:12.213
"80241175",Full Dentures - CAD modules,8917.00,2025-08-26 02:26:12.300
"80241175-STM",Full Dentures – Basic Package,5851.00,2025-08-26 02:26:12.213
"80241180",Full Dentures ADDL seat CAD Modules B PG,6860.00,2025-08-26 02:26:11.980
"80241180-STM",Full Dentures Basic Package Additional S,5851.00,2025-08-26 02:26:12.213
"80241185-STM",Full Dentures Stand – alone Basic Packag,9752.00,2025-08-26 02:26:12.213
"80241220",Dental SYS Compl. Restorative TRIOS O,27642.00,2025-08-26 02:26:12.336
"80241220R",Dental SYS Compl. Restorat. TRIOS Only R,8917.00,2025-08-26 02:26:12.336
"80241348",Dental SYS PREM Standalone SW B PG,22400.00,2025-08-26 02:26:11.980
"80241349",Dental SYS PREM ADDL seat SW PG B PG,18290.00,2025-08-26 02:26:11.980
"80241350",Splint Studio,16700.00,2025-08-26 02:26:12.520
"80241350R",Splint Studio - Renewal,892.00,2025-08-26 02:26:12.330
"80241354",Splint Studio Stand-alone,20063.00,2025-08-26 02:26:12.340
"80241354R",Splint Studio Stand-alone - Renewal,892.00,2025-08-26 02:26:12.330
"80241355",Splint Studio Education,4681.00,2025-08-26 02:26:12.340
"80241360",Dental SYS Crown&Bridge Standal. SW B PG,16000.00,2025-08-26 02:26:11.980
"80241361",Dent. SYS Crown&Bridge ADDL seat SW B PG,10970.00,2025-08-26 02:26:11.980
"80241362",Dental SYS Compl. Restorat.  SW B PG,36110.00,2025-08-26 02:26:11.980
"80241363",Dent.SYS Compl. Restorat. SW B PG,28340.00,2025-08-26 02:26:11.980
"80241364",Remov. Partial Design Standalone SW B PG,16000.00,2025-08-26 02:26:11.980
"80241365",Removable Partial Design ADDL seat B PG,11430.00,2025-08-26 02:26:11.980
"80241366",Full Dentures – Standalone SW B PG,16000.00,2025-08-26 02:26:11.980
"80241367",Full Dentures Add. seat SW B PG,11430.00,2025-08-26 02:26:11.980
"80241368",Dental SYS Removabl. Standalone SW B PG,22400.00,2025-08-26 02:26:11.980
"80241369",Dental SYS Removables ADDL seat SW B PG,18290.00,2025-08-26 02:26:11.980
"80242018-STM",OrthoPlanner - Additional Seat,1716.00,2025-08-26 02:26:12.213
"80242037-STM",OrthoAnalyzer - Additional Seat,1716.00,2025-08-26 02:26:12.213
"80242052-STM",OrthoAnalyzer,1716.00,2025-08-26 02:26:12.213
"80242202",Ortho SYS PREM Bundle AD to Dental SYS,14713.00,2025-08-26 02:26:12.336
"80242202R",Orth SYS PREM Bundle Add-on t Dent SYS R,5796.00,2025-08-26 02:26:12.340
"80243010",Abutment Designer - CAD modules LabCare,6688.00,2025-08-26 02:26:12.300
"80243010R",Abutment Designer - CAD modules LabCar R,1115.00,2025-08-26 02:26:12.340
"80243010-STM",AbutmentDesigner Module,5851.00,2025-08-26 02:26:12.213
"80243011",Abutment Designer ADDL seat,5016.00,2025-08-26 02:26:12.300
"80243011-STM",AbutmentDesigner Module Add. license,5851.00,2025-08-26 02:26:12.213
"80243051",Removable Partial Design - Standalone,15604.00,2025-08-26 02:26:12.300
"80243051R",Removable Partial Design - Standalone R,2898.00,2025-08-26 02:26:12.340
"80243051-STM",Removable Partial Design,13652.00,2025-08-26 02:26:12.216
"80243052",Removable partial - CAD modules LabCare,8917.00,2025-08-26 02:26:12.300
"80243052R",Remov. partial - CAD modules LabCare R,1115.00,2025-08-26 02:26:12.340
"80243052-STM",Removable Partial Design Mod. Add on,5851.00,2025-08-26 02:26:12.216
"80243053",Removable Partial Design Add. Seat,6688.00,2025-08-26 02:26:12.300
"80243053R",Removable Partial Design - Add. Seat R,847.00,2025-08-26 02:26:12.340
"80243053-STM",Removable Partial Design Mod.Add.license,5851.00,2025-08-26 02:26:12.216
"80243081",Removable Partial Design Add. seat,8570.00,2025-08-26 02:26:11.980
"80243081R",Removable Partial Design - Add. Seat R,2095.00,2025-08-26 02:26:12.330
"80243081-STM",Removable Partial Design Stand – alone A,9752.00,2025-08-26 02:26:12.216
"80243090",Full Dentures -  CAD modules LabCare,8917.00,2025-08-26 02:26:12.300
"80243090R",Full Dentures -  CAD modules LabCare R,1115.00,2025-08-26 02:26:12.340
"80243090-STM",Full Dentures,5851.00,2025-08-26 02:26:12.216
"80243091",Full Dentures - Standalone,15604.00,2025-08-26 02:26:12.300
"80243091R",Full Dentures - Standalone - Renewal,2898.00,2025-08-26 02:26:12.340
"80243091-STM",Full Dentures – Stand-alone,13652.00,2025-08-26 02:26:12.203
"80243092",Full Dentures Add. Seat,6688.00,2025-08-26 02:26:12.300
"80243092R",Full Dentures - Additional - Renewal,847.00,2025-08-26 02:26:12.340
"80243092-STM",Full Dentures Additional license,5851.00,2025-08-26 02:26:12.203
